title,form,group,metric,respondent_a,respondent_b,pair_key,shared_bins,windows_generated
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,107,70-107,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,109,70-109,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,113,70-113,490,243
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,117,70-117,148,72
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,96,85-96,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,107,85-107,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,109,85-109,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,113,85-113,486,241
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,117,85-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,107,96-107,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,109,96-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,113,96-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,117,96-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,109,107-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,113,107-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,117,107-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,113,109-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,117,109-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,113,117,113-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,42,41-42,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,44,41-44,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,50,41-50,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,60,41-60,498,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,70,41-70,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,85,41-85,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,96,41-96,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,107,41-107,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,109,41-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,113,41-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,117,41-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,44,42-44,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,50,42-50,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,60,42-60,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,70,42-70,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,85,42-85,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,96,42-96,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,107,42-107,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,109,42-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,113,42-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,117,42-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,50,44-50,395,196
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,60,44-60,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,70,44-70,406,201
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,85,44-85,401,199
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,96,44-96,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,107,44-107,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,109,44-109,410,203
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,113,44-113,408,202
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,117,44-117,138,67
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,60,50-60,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,70,50-70,477,237
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,85,50-85,473,235
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,96,50-96,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,107,50-107,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,109,50-109,482,239
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,113,50-113,480,238
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,117,50-117,144,70
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,70,60-70,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,85,60-85,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,96,60-96,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,107,60-107,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,109,60-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,113,60-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,117,60-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,85,70-85,483,240
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,96,70-96,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,107,70-107,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,109,70-109,492,244
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,113,70-113,490,243
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,117,70-117,148,72
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,96,85-96,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,107,85-107,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,109,85-109,488,242
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,113,85-113,486,241
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,117,85-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,107,96-107,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,109,96-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,113,96-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,117,96-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,109,107-109,497,247
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,113,107-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,117,107-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,113,109-113,495,246
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,117,109-117,150,73
A Star Is Born,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,113,117,113-117,150,73
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,59,43-59,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,62,43-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,63,43-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,82,43-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,88,43-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,101,43-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,103,43-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,105,43-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,43,114,43-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,62,59-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,63,59-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,82,59-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,88,59-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,101,59-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,103,59-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,105,59-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,59,114,59-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,63,62-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,82,62-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,88,62-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,101,62-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,103,62-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,105,62-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,62,114,62-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,82,63-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,88,63-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,101,63-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,103,63-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,105,63-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,63,114,63-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,82,88,82-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,82,101,82-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,82,103,82-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,82,105,82-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,82,114,82-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,88,101,88-101,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,88,103,88-103,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,88,105,88-105,131,64
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,88,114,88-114,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,101,103,101-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,101,105,101-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,101,114,101-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,103,105,103-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,103,114,103-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageAlphadB,105,114,105-114,145,71
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,59,43-59,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,62,43-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,63,43-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,82,43-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,88,43-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,101,43-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,103,43-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,105,43-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,43,114,43-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,62,59-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,63,59-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,82,59-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,88,59-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,101,59-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,103,59-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,105,59-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,59,114,59-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,63,62-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,82,62-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,88,62-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,101,62-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,103,62-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,105,62-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,62,114,62-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,82,63-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,88,63-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,101,63-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,103,63-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,105,63-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,63,114,63-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,82,88,82-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,82,101,82-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,82,103,82-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,82,105,82-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,82,114,82-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,88,101,88-101,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,88,103,88-103,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,88,105,88-105,131,64
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,88,114,88-114,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,101,103,101-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,101,105,101-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,101,114,101-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,103,105,103-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,103,114,103-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageBetadB,105,114,105-114,145,71
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,59,43-59,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,62,43-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,63,43-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,82,43-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,88,43-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,101,43-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,103,43-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,105,43-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,43,114,43-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,62,59-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,63,59-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,82,59-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,88,59-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,101,59-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,103,59-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,105,59-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,59,114,59-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,63,62-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,82,62-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,88,62-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,101,62-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,103,62-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,105,62-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,62,114,62-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,82,63-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,88,63-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,101,63-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,103,63-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,105,63-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,63,114,63-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,82,88,82-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,82,101,82-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,82,103,82-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,82,105,82-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,82,114,82-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,88,101,88-101,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,88,103,88-103,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,88,105,88-105,131,64
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,88,114,88-114,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,101,103,101-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,101,105,101-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,101,114,101-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,103,105,103-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,103,114,103-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageDeltadB,105,114,105-114,145,71
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,59,43-59,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,62,43-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,63,43-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,82,43-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,88,43-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,101,43-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,103,43-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,105,43-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,43,114,43-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,62,59-62,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,63,59-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,82,59-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,88,59-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,101,59-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,103,59-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,105,59-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,59,114,59-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,63,62-63,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,82,62-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,88,62-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,101,62-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,103,62-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,105,62-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,62,114,62-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,82,63-82,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,88,63-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,101,63-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,103,63-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,105,63-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,63,114,63-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,82,88,82-88,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,82,101,82-101,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,82,103,82-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,82,105,82-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,82,114,82-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,101,88-101,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,103,88-103,156,76
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,105,88-105,131,64
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,114,88-114,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,103,101-103,198,97
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,105,101-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,114,101-114,190,93
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,103,105,103-105,153,75
Abbott Elementary,Long,C,EEG_PSD_ElectrodeClusterAverageGammadB,103,114,103-114,190,93
